hour_of_year,2019,2020,2021,2022,2023,2024,2025
3900,0,0,0,0,0,0,0
3901,0,0,0,0,0,0,0
3902,0,0,0,0,0,0,0
3903,0,0,0,0,0,0,0
3904,0.000175732894572586,0,0,0,0,0,0
3905,0.0013431779472362,0,0,0,0,0,0
3906,0.00305443058523876,0,0,0,0,0,0
3907,0.00326820322223407,0,0,0,0,0,0
3908,0.0022968503629045,0,0,0,0,0,0
3909,0.00105225428335536,0,0,0,0,0.000182735096171527,0
3910,0,0,0,0,0,0,0
3911,0,0,0,0,0,0,0
3912,0,0,0,0,0,0,0
3913,0,0,0,0,0,0,0
3914,0,0,0,0,0,0,0
3915,0,0,0,0,0,0,0
3916,0,0,0,0,0,0,0
3917,0,0,0,0,0,0,0
3918,0,0,0,0,0,0,0
3919,0,0,0,0,0,0,0
3920,0,0,0,0,0,0,0
3921,0,0,0,0,0,0,0
3922,0,0,0,0,0,0,0
3923,0,0,0,0,0,0,0
3924,0,0,0,0,0,0,0
3925,0,0,0,0,0,0,0
3926,0,0,0,0,0,0,0
3927,0,0,0,0,0,0,0
3928,0,0,0,0,0,0,0
3929,0,0,0,0,0,0,0
3930,0,0,0,0,0,0,0
3931,0,0,0,0,0,0,0
3932,0,0,0,0,0,0,0
3933,0,0,0,0,0,0,0
3934,0,0,0,0,0,0,0
3935,0,0,0,0,0,0,0
3936,0,0,0,0,0,0,0
3937,0,0,0,0,0,0,0
3938,0,0,0,0,0,0,0
3939,0,0,0,0,0,0,0
3940,0,0,0,0,0,0,0
3941,0,0,0,0,0,0,0
3942,0,0,0,0,0,0,0
3943,0,0,0,0,0,0,0
3944,0,0,0,0,0,0,0
3945,0,0,0,0,0,0,0
3946,0,0,0,0,0,0,0
3947,0,0,0,0,0,0,0
3948,0,0,0,0,0,0,0
3949,0,0,0,0,0,0,0
3950,0,0,0,0,0,0,0
3951,0,0,0,0,0,0,0
3952,0,0,0,0,0,0,0
3953,0,0,0,0,0,0,0
3954,0,0,0.000177389376997535,0,0,0,0
3955,0,0,0.00129293081997173,0,0,0,0
3956,0,0,0.000817454139359777,0,0,0,0
3957,0,0,0,0,0,0,0
3958,0,0,0,0,0,0,0
3959,0,0,0,0,0,0,0
3960,0,0,0,0,0,0,0
3961,0,0,0,0,0,0,0
3962,0,0,0,0,0,0,0
3963,0,0,0,0,0,0,0
3964,0,0,0,0,0,0,0
3965,0,0,0,0,0,0,0
3966,0,0,0,0,0,0,0
3967,0,0,0,0,0,0,0
3968,0,0,0,0,0,0,0
3969,0,0,0,0,0,0,0
3970,0,0,0,0,0,0,0
3971,0,0,0,0,0,0,0
3972,0,0,0,0,0,0,0
3973,0,0,0,0,0,0,0
3974,0,0,0,0,0,0,0
3975,0,0,0,0,0,0,0
3976,0,0,0,0,0,0,0
3977,0,0,0.00131853341046622,0,0,0,0
3978,0,0,0.00300647562663864,0,0,0,0
3979,0,0,0.00352523287689604,0.000532492704849944,0,0,0
3980,0,0,0.0031003517917851,0,0,0,0
3981,0,0,0.00195006397599696,0,0,0,0
3982,0,0,0.000430976939990576,0,0,0,0
3983,0,0,0,0,0,0,0
3984,0,0,0,0,0,0,0
3985,0,0,0,0,0,0,0
3986,0,0,0,0,0,0,0
3987,0,0,0,0,0,0,0
3988,0,0,0,0,0,0,0
3989,0,0,0,0,0,0,0
3990,0,0,0,0,0,0,0
3991,0,0,0,0,0,0,0
3992,0,0,0,0,0,0,0
3993,0,0,0,0,0,0,0
3994,0,0,0,0,0,0,0
3995,0,0,0,0,0,0,0
3996,0,0,0,0,0,0,0
3997,0,0,0,0,0,0,0
3998,0,0,0,0,0,0,0
3999,0,0,0,0,0,0,0
4000,0,0,0,0,0,0,0
4001,0,0,0.00140753289170897,0,0,0,0
4002,0,0,0.00340758287771898,0,0,0,0
4003,0,0,0.00373432069926771,0,0,0,0
4004,0,0,0.00293027744064314,0,0,0,0
4005,0,0,0.00178425672327074,0,0,0,0.00125449690039085
4006,0,0,0.00012679378149652,0,0,0,0
4007,0,0,0,0,0,0,0
4008,0,0,0,0,0,0,0
4009,0,0,0,0,0,0,0
4010,0,0,0,0,0,0,0
4011,0,0,0,0,0,0,0
4012,0,0,0,0,0,0,0
4013,0,0,0,0,0,0,0
4014,0,0,0,0,0,0,0
4015,0,0,0,0,0,0,0
4016,0,0,0,0,0,0,0
4017,0,0,0,0,0,0,0
4018,0,0,0,0,0,0,0
4019,0,0,0,0,0,0,0
4020,0,0,0,0,0,0,0
4021,0,0,0,0,0,0,0
4022,0,0,0,0,0,0,0
4023,0,0,0.00018104688992532,0,0,0,0
4024,0,0,0.00125513651971796,0,0,0,0
4025,0,0,0.00267912821960195,0,0,0,0
4026,0,0,0.0046176100713276,0,0,0,0
4027,0,0,0.00482060203881962,0,0,0,0
4028,0,0,0.00357156137398131,0,0,0,8.67232660580089e-05
4029,0,0,0.00266998443728249,0,0,0,0.00132402503610977
4030,0,0,0.00108262382662413,0,0,0,0
4031,0,0,0,0,0,0,0
4032,0,0,0,0,0,0,0
4033,0,0,0,0,0,0,0
4034,0,0,0,0,0,0,0
4035,0,0,0,0,0,0,0
4036,0,0,0,0,0,0,0
4037,0,0,0,0,0,0,0
4038,0,0,0,0,0,0,0
4039,0,0,0,0,0,0,0
4040,0,0,0,0,0,0,0
4041,0,0,0,0,0,0,0
4042,0,0,0,0,0,0,0
4043,0,0,0,0,0,0,0
4044,0,0,0,0,0,0,0
4045,0,0,0,0,0,0,0
4046,0,0,0,0,0,0,0
4047,0,0,0,0,0,0,0
4048,0,0,0.000713215020917926,0,0,0,0
4049,0,0,0.00187508496097739,0,0,0,0
4050,0,0,0.00375260826390663,0,0,0,0
4051,4.98267048635686e-05,0,0.00421467406378337,0,0,0,0
4052,0,0,0.00316862536643708,0,0,0,0.00188174535058628
4053,0,0,0.00206100853480642,0,0,0,0.00249030344171748
4054,0,0,0.000689441186887329,0,0,0,0.000809666354662273
4055,0,0,0,0,0,0,0
4056,0,0,0,0,0,0,0
4057,0,0,0,0,0,0,0
4058,0,0,0,0,0,0,0
4059,0,0,0,0,0,0,0
4060,0,0,0,0,0,0,0
4061,0,0,0,0,0,0,0
4062,0,0,0,0,0,0,0
4063,0,0,0,0,0,0,0
4064,0,0,0,0,0,0,0
4065,0,0,0,0,0,0,0
4066,0,0,0,0,0,0,0
4067,0,0,0,0,0,0,0
4068,0,0,0,0,0,0,0
4069,0,0,0,0,0,0,0
4070,0,0,0,0,0,0,0
4071,0,0,0,0,0,0,0
4072,0,0,0,0,0,0,0
4073,0,0,0,0,0,0,0
4074,0,0,0.00104482952637036,0,0,0,0
4075,0,0,0.00205064558151103,0,0,0,0
4076,0,0,0.00119661631287341,0,0,0,0
4077,0,0,0.000153615542966938,0,0,0,0
4078,0,0,0,0,0,0,0
4079,0,0,0,0,0,0,0
4080,0,0,0,0,0,0,0
4081,0,0,0,0,0,0,0
4082,0,0,0,0,0,0,0
4083,0,0,0,0,0,0,0
4084,0,0,0,0,0,0,0
4085,0,0,0,0,0,0,0
4086,0,0,0,0,0,0,0
4087,0,0,0,0,0,0,0
4088,0,0,0,0,0,0,0
4089,0,0,0,0,0,0,0
4090,0,0,0,0,0,0,0
4091,0,0,0,0,0,0,0
4092,0,0,0,0,0,0,0
4093,0,0,0,0,0,0,0
4094,0,0,0,0,0,0,0
4095,0,0,0,0,0,0,0
4096,0,0,0,0,0,0,0
4097,0,0,0,0,0,0,0
4098,0,0,0,0,0,0,0
4099,0,0,4.99860100130512e-05,0.00191024751381959,0,0,0
4100,0,0,0,0.00191977633064322,0,0,0
4101,0,0,0,0.00101397821376163,0,0,0
4102,0,0,0,0,0,0,0
4103,0,0,0,0,0,0,0
4104,0,0,0,0,0,0,0
4105,0,0,0,0,0,0,0
4106,0,0,0,0,0,0,0
4107,0,0,0,0,0,0,0
4108,0,0,0,0,0,0,0
4109,0,0,0,0,0,0,0
4110,0,0,0,0,0,0,0
4111,0,0,0,0,0,0,0
4112,0,0,0,0,0,0,0
4113,0,0,0,0,0,0,0
4114,0,0,0,0,0,0,0
4115,0,0,0,0,0,0,0
4116,0,0,0,0,0,0,0
4117,0,0,0,0,0,0,0
4118,0,0,0,0,0,0,0
4119,0,0,0,0,0,0,0
4120,0,0,0,0,0,0,0
4121,0,0,0,0,0,0,0
4122,0,0,0.000406593520472014,0.00161765678547046,0,0,0
4123,0,0,0.00152457330539806,0.0036215109116163,0,0,0
4124,0,0,0.00119356838543359,0.00365514202981735,0,0.000428105807068515,0
4125,0,0,0.000412689375351655,0.0026243482569552,0,0.000875749328822037,0
4126,0,0,0,0.00109917704653762,0,0,0
4127,0,0,0,0,0,0,0
4128,0,0,0,0,0,0,0
4129,0,0,0,0,0,0,0
4130,0,0,0,0,0,0,0
4131,0,0,0,0,0,0,0
4132,0,0,0,0,0,0,0
4133,0,0,0,0,0,0,0
4134,0,0,0,0,0,0,0
4135,0,0,0,0,0,0,0
4136,0,0,0,0,0,0,0
4137,0,0,0,0,0,0,0
4138,0,0,0,0,0,0,0
4139,0,0,0,0,0,0,0
4140,0,0,0,0,0,0,0
4141,0,0,0,0,0,0,0
4142,0,0,0,0,0,0,0
4143,0,0,0,0,0,0,0
4144,0,0,0,0,0,0,0
4145,0,0,0,0,0,0,0
4146,0,0.000649457826370031,0,0.00125780382071924,0,0,0
4147,0,0.00123117419071802,0.00109359636540749,0.00260416958603457,0,0,0
4148,0,0.000414513231896766,0.00110334973321491,0.00241415376819864,0,0.00243819186495532,0
4149,0,0,0.000470599996708238,0.00174265244145103,0,0.0028059606119672,0
4150,0,0,0,0.000632265022179722,0,0.0014601568533706,0
4151,0,0,0,0,0,0.000172391600161818,0
4152,0,0,0,0,0,0,0
4153,0,0,0,0,0,0,0
4154,0,0,0,0,0,0,0
4155,0,0,0,0,0,0,0
4156,0,0,0,0,0,0,0
4157,0,0,0,0,0,0,0
4158,0,0,0,0,0,0,0
4159,0,0,0,0,0,0,0
4160,0,0,0,0,0,0,0
4161,0,0,0,0,0,0,0
4162,0,0,0,0,0,0,0
4163,0,0,0,0,0,0,0
4164,0,0,0,0,0,0,0
4165,0,0,0,0,0,0,0
4166,0,0,0,0,0,0,0
4167,0,0,0,0,0,0,0
4168,0,0,0,0,0,0,0
4169,0,0,0,0,0,0,0
4170,0,0.000675264097616522,0,0.00108516408062052,0,0,0
4171,0.000208950697814965,0.0012247226229064,0.000983261392085995,0.00299204848262,0,0,0
4172,0,0.000374728563725092,0.000746132637267984,0.0028754606061897,0,0.00213535728733772,0
4173,0,0,0,0.00191080803245627,0,0.00234452576220073,0
4174,0,0,0,0.000453459577077478,0,0.000981482843587952,0
4175,0,0,0,0,0,0,0
4176,0,0,0,0,0,0,0
4177,0,0,0,0,0,0,0
4178,0,0,0,0,0,0,0
4179,0,0,0,0,0,0,0
4180,0,0,0,0,0,0,0
4181,0,0,0,0,0,0,0
4182,0,0,0,0,0,0,0
4183,0,0,0,0,0,0,0
4184,0,0,0,0,0,0,0
4185,0,0,0,0,0,0,0
4186,0,0,0,0,0,0,0
4187,0,0,0,0,0,0,0
4188,0,0,0,0,0,0,0
4189,0,0,0,0,0,0,0
4190,0,0,0,0,0,0,0
4191,0,0,0,0,0,0,0
4192,0,0,0,0,0,0,0
4193,0,0,0,0,0,0,0
4194,3.37535742624174e-05,0.00100053064145251,0,0.000432159868883481,0,0,0
4195,0.00107529243721701,0.00147095746105,0,0.0026596609310663,0,0,0
4196,0.000464513474373269,0.000742467928987593,0,0.00251336556689173,0,0.00185723217240999,0
4197,0,0,0,0.00149322164812658,0,0.00211639421131992,0
4198,0,0,0,0,0,0.000784381780736273,0
4199,0,0,0,0,0,0,0
4200,0,0,0,0,0,0,0
4201,0,0,0,0,0,0,0
4202,0,0,0,0,0,0,0
4203,0,0,0,0,0,0,0
4204,0,0,0,0,0,0,0
4205,0,0,0,0,0,0,0
4206,0,0,0,0,0,0,0
4207,0,0,0,0,0,0,0
4208,0,0,0,0,0,0,0
4209,0,0,0,0,0,0,0
4210,0,0,0,0,0,0,0
4211,0,0,0,0,0,0,0
4212,0,0,0,0,0,0,0
4213,0,0,0,0,0,0,0
4214,0,0,0,0,0,0,0
4215,0,0,0,0,0,0,0
4216,0,0,0,0,0,0,0
4217,0,0,0,0,0,0,0
4218,0,0,0,0,0,0,0
4219,0,0.000602146329084797,0,0.000937187160535901,0,0,0
4220,0,0.000314513930816613,0,0.00102126495603852,0,0.00168886304291861,0
4221,0,0,0,0,0,0.00209858041263653,0.000844056615340449
4222,0,0,0,0,0,0.000673476517965503,0
4223,0,0,0,0,0,0,0
4224,0,0,0,0,0,0,0
4225,0,0,0,0,0,0,0
4226,0,0,0,0,0,0,0
4227,0,0,0,0,0,0,0
4228,0,0,0,0,0,0,0
4229,0,0,0,0,0,0,0
4230,0,0,0,0,0,0,0
4231,0,0,0,0,0,0,0
4232,0,0,0,0,0,0,0
4233,0,0,0,0,0,0,0
4234,0,0,0,0,0,0,0
4235,0,0,0,0,0,0,0
4236,0,0,0,0,0,0,0
4237,0,0,0,0,0,0,0
4238,0,0,0,0,0,0,0
4239,0,0,0,0,0,0,0
4240,0,0,0,0,0,0,0
4241,0,0,0,0,0,0,0
4242,0,0.000182256790678345,0,0,0,0,0
4243,0,0.00101881008358544,0.000986309319525816,0.001517323949504,0,0,0
4244,0,0.000324728913185015,0.000234690412866155,0.00149770579722005,0,6.20609760582546e-05,6.72852926312138e-05
4245,0,0,0,0.000597512866705305,0,0.000917697951528079,0.00116403556252
4246,0,0,0,0,0,0,0
4247,0,0,0,0,0,0,0
4248,0,0,0,0,0,0,0
4249,0,0,0,0,0,0,0
4250,0,0,0,0,0,0,0
4251,0,0,0,0,0,0,0
4252,0,0,0,0,0,0,0
4253,0,0,0,0,0,0,0
4254,0,0,0,0,0,0,0
4255,0,0,0,0,0,0,0
4256,0,0,0,0,0,0,0
4257,0,0,0,0,0,0,0
4258,0,0,0,0,0,0,0
4259,0,0,0,0,0,0,0
4260,0,0,0,0,0,0,0
4261,0,0,0,0,0,0,0
4262,0,0,0,0,0,0,0
4263,0,0,0,0,0,0,0
4264,0,0,0,0,0,0,0
4265,0,0,0,0,0,0,0
4266,0,0,0.000101800776489995,0.00170005302506303,0,0,0
4267,0,0,0.00113078108017329,0.0035508855633941,0,0,0
4268,0,0,0.000608366316988111,0.0032538106859515,0,0,0.00183913133191984
4269,0,0,0,0.00200945931251268,0,0.0007964491927476,0.00248880821299234
4270,0,0,0,0.000243825606957606,0,0,0.000876204032930917
4271,0,0,0,0,0,0,0
4272,0,0,0,0,0,0,0
4273,0,0,0,0,0,0,0
4274,0,0,0,0,0,0,0
4275,0,0,0,0,0,0,0
4276,0,0,0,0,0,0,0
4277,0,0,0,0,0,0,0
4278,0,0,0,0,0,0,0
4279,0,0,0,0,0,0,0
4280,0,0,0,0,0,0,0
4281,0,0,0,0,0,0,0
4282,0,0,0,0,0,0,0
4283,0,0,0,0,0,0,0
4284,0,0,0,0,0,0,0
4285,0,0,0,0,0,0,0
4286,0,0,0,0,0,0,0
4287,0,0,0,0,0,0,0
4288,0,0,0,0,0,0,0
4289,0,0,8.89994812427498e-05,0,0,0,0
4290,0,0,0.0014544709742822,0.00067654599447777,0,0,0
4291,0,0,0.00226826760071419,0.00239845924637148,0,0,0
4292,0,0,0.00154042252808513,0.00217817542215461,0,0.000410866647052334,0.00213144854768434
4293,0,0,0.000583373311981586,0.00110141912108436,0,0.000973437902247067,0.00277364928513115
4294,0,0,0,0,0,0,0.00112889768747925
4295,0,0,0,0,0,0,0
4296,0,0,0,0,0,0,0
4297,0,0,0,0,0,0,0
4298,0,0,0,0,0,0,0
4299,0,0,0,0,0,0,0
4300,0,0,0,0,0,0,0
4301,0,0,0,0,0,0,0
4302,0,0,0,0,0,0,0
4303,0,0,0,0,0,0,0
4304,0,0,0,0,0,0,0
4305,0,0,0,0,0,0,0
4306,0,0,0,0,0,0,0
4307,0,0,0,0,0,0,0
4308,0,0,0,0,0,0,0
4309,0,0,0,0,0,0,0
4310,0,0,0,0,0,0,0
4311,0,0,0,0,0,0,0
4312,0,0,0,0,0,0,0
4313,0,0,0.00164649040299087,0,0,0,0
4314,0,0,0.00272728547315111,0,0,0,0
4315,0,0,0.00316618702448522,0.00151452135632058,0.000193305709568405,0,0
4316,0,0,0.00268217614704177,0.00180487001012297,0.0007942590478443,0.000400523151042624,0.0016686752572541
4317,0,0,0.0018324139768199,0.000920371601435376,0.000229124120459021,0.000874025412820419,0.00276617314150546
4318,0,0,0.000414518131815547,0,0,0,0.00116478317688257
4319,0,0,0,0,0,0,0
4320,0,0,0,0,0,0,0
4321,0,0,0,0,0,0,0
4322,0,0,0,0,0,0,0
4323,0,0,0,0,0,0,0
4324,0,0,0,0,0,0,0
4325,0,0,0,0,0,0,0
4326,0,0,0,0,0,0,0
4327,0,0,0,0,0,0,0
4328,0,0,0,0,0,0,0
4329,0,0,0,0,0,0,0
4330,0,0,0,0,0,0,0
4331,0,0,0,0,0,0,0
4332,0,0,0,0,0,0,0
4333,0,0,0,0,0,0,0
4334,0,0,0,0,0,0,0
4335,0,0,0,0,0,0,0
4336,0,0,0,0,0,0,0
4337,0,0,0,0,0,0,0
4338,0,0,0.00215549428544084,0,0,0,0
4339,0,0,0.00316070075509354,0.000156945218271562,0.00246976471283868,0,0
4340,0,0,0.00250417718455627,0.000575092121237939,0.00261019562537808,0.000310304880291273,0.00261739788335422
4341,0,0,0.00150628574075914,0,0.00181309384651072,0.000947579162222794,0.00332987437088251
4342,0,0,4.81572535491591e-05,0,0.000498615021445563,0,0.00143018627559458
4343,0,0,0,0,0,0,0
4344,0,0,0,0,0,0,0
4345,0,0,0,0,0,0,0
4346,0,0,0,0,0,0,0
4347,0,0,0,0,0,0,0
4348,0,0,0,0,0,0,0
4349,0,0,0,0,0,0,0
4350,0,0,0,0,0,0,0
4351,0,0,0,0,0,0,0
4352,0,0,0,0,0,0,0
4353,0,0,0,0,0,0,0
4354,0,0,0,0,0,0,0
4355,0,0,0,0,0,0,0
4356,0,0,0,0,0,0,0
4357,0,0,0,0,0,0,0
4358,0,0,0,0,0,0,0
4359,0,0,0,0,0,0,0
4360,0,0,0,0,0,0,0
4361,0,0,0,0,0,0,0
4362,0,0,0.00244260905027191,0,0,0,0
4363,0,0,0.00322104971840198,0,0.00255447809732601,0,0
4364,0,0,0.00221340490679743,0,0.00259939324749044,0.00214340222867861,0.0021516341354737
4365,0,0,0.00141179999012472,0,0.00171075552968039,0.00253300724504432,0.00279906817345849
4366,0,0,0,0,0.000444034585802719,0.00100849086094664,0.00113114053056696
4367,0,0,0,0,0,0,0
4368,0,0,0,0,0,0,0
4369,0,0,0,0,0,0,0
4370,0,0,0,0,0,0,0
4371,0,0,0,0,0,0,0
4372,0,0,0,0,0,0,0
4373,0,0,0,0,0,0,0
4374,0,0,0,0,0,0,0
4375,0,0,0,0,0,0,0
4376,0,0,0,0,0,0,0
4377,0,0,0,0,0,0,0
4378,0,0,0,0,0,0,0
4379,0,0,0,0,0,0,0
4380,0,0,0,0,0,0,0
4381,0,0,0,0,0,0,0
4382,0,0,0,0,0,0,0
4383,0,0,0,0,0,0,0
4384,0,0,0,0,0,0,0
4385,0,0,0,0,0,0,0
4386,0,0,0.00202809091845636,0,0,0,0
4387,0,0,0.00282969583512907,0,0.0023873255131698,0.00153026277076974,0
4388,0,0,0.00201163211028133,0,0.00253059915673227,0.00434886543341547,0.000184660747554553
4389,0,0,0.0011070072461427,0,0.00164423562374067,0.00440173219079843,0.00136813428350135
4390,0,0,0,0,5.2874797029005e-05,0.00281802802397852,0
4391,0,0,0,0,0,0.00140958865065647,0
4392,0,0,0,0,0,0.000501659556470891,0
4393,0,0,0,0,0,0,0
4394,0,0,0,0,0,0,0
4395,0,0,0,0,0,0,0
4396,0,0,0,0,0,0,0
4397,0,0,0,0,0,0,0
4398,0,0,0,0,0,0,0
4399,0,0,0,0,0,0,0
4400,0,0,0,0,0,0,0
4401,0,0,0,0,0,0,0
4402,0,0,0,0,0,0,0
4403,0,0,0,0,0,0,0
4404,0,0,0,0,0,0,0
4405,0,0,0,0,0,0,0
4406,0,0,0,0,0,0,0
4407,0,0,0,0,0,0,0
4408,0,0,0,0,0,0,0
4409,0,0,0,0,0,0,0
4410,0,0,0.000540092742336139,0,0,0.000219511970872715,0
4411,0,0,0.00138314947219041,0,0.00088465789437776,0.00219856754073039,0
4412,0,0,0.000641893518826134,0,0.00106716122605852,0.00493614615130006,0
4413,0,0,0,0,0.000259257069303508,0.00477237413114634,0
4414,0,0,0,0,0,0.0029295079254165,0
4415,0,0,0,0,0,0.00122915210915376,0
4416,0,0,0,0,0,0,0
4417,0,0,0,0,0,0,0
4418,0,0,0,0,0,0,0
4419,0,0,0,0,0,0,0
4420,0,0,0,0,0,0,0
4421,0,0,0,0,0,0,0
4422,0,0,0,0,0,0,0
4423,0,0,0,0,0,0,0
4424,0,0,0,0,0,0,0
4425,0,0,0,0,0,0,0
4426,0,0,0,0,0,0,0
4427,0,0,0,0,0,0,0
4428,0,0,0,0,0,0,0
4429,0,0,0,0,0,0,0
4430,0,0,0,0,0,0,0
4431,0,0,0,0,0,0,0
4432,0,0,0,0,0,0,0
4433,0,0,0,0,0,0,0
4434,0,0,0,0,0,0,0
4435,0,0,0,0,0,0,0
4436,0,0,0,0,0,0.00165783255488949,0
4437,0,0,0,0,0,0.00169173623625464,0
4438,0,0,0,0,0,0.00073668677135817,0
4439,0,0,0,0,0,0,0
4440,0,0,0,0,0,0,0
4441,0,0,0,0,0,0,0
4442,0,0,0,0,0,0,0
4443,0,0,0,0,0,0,0
4444,0,0,0,0,0,0,0
4445,0,0,0,0,0,0,0
4446,0,0,0,0,0,0,0
4447,0,0,0,0,0,0,0
4448,0,0,0,0,0,0,0
4449,0,0,0,0,0,0,0
4450,0,0,0,0,0,0,0
4451,0,0,0,0,0,0,0
4452,0,0,0,0,0,0,0
4453,0,0,0,0,0,0,0
4454,0,0,0,0,0,0,0
4455,0,0,0,0,0,0,0
4456,0,0,0,0,0,0,0
4457,0,0,0,0,0,0,0
4458,0,0,0,0,0,0,0
4459,0,0.00030429894844821,0.000410251033399798,0,0,0.00132454212790997,0
4460,0,0,0,0,0.000121668887787173,0.0040299409731161,0
4461,0,0,0,0,0,0.00411900996653305,0
4462,0,0,0,0,0,0.0023985417969181,0
4463,0,0,0,0,0,0.00113606064506638,0
4464,0,0,0,0,0,0,0
4465,0,0,0,0,0,0,0
4466,0,0,0,0,0,0,0
4467,0,0,0,0,0,0,0
4468,0,0,0,0,0,0,0
4469,0,0,0,0,0,0,0
4470,0,0,0,0,0,0,0
4471,0,0,0,0,0,0,0
4472,0,0,0,0,0,0,0
4473,0,0,0,0,0,0,0
4474,0,0,0,0,0,0,0
4475,0,0,0,0,0,0,0
4476,0,0,0,0,0,0,0
4477,0,0,0,0,0,0,0
4478,0,0,0,0,0,0,0
4479,0,0,0,0,0,0,0
4480,0,0,0,0,0,0,0
4481,0,0,0,0,0,0,0
4482,0,2.3655748642617e-05,0,0,0,0,0
4483,0,0.000789241795621859,0.00116918496591503,0,0,0.0013940734066419,0
4484,0,4.56986053323283e-05,0.000638845591386313,0,0,0.0038305413555956,0.000530058583061451
4485,0,0,0,0,0,0.00375353977418999,0.0014466337915711
4486,0,0,0,0,0,0.00223534441543158,0
4487,0,0,0,0,0,0.000915974035526461,0
4488,0,0,0,0,0,0,0
4489,0,0,0,0,0,0,0
4490,0,0,0,0,0,0,0
4491,0,0,0,0,0,0,0
4492,0,0,0,0,0,0,0
4493,0,0,0,0,0,0,0
4494,0,0,0,0,0,0,0
4495,0,0,0,0,0,0,0
4496,0,0,0,0,0,0,0
4497,0,0,0,0,0,0,0
4498,0,0,0,0,0,0,0
4499,0,0,0,0,0,0,0
4500,0,0,0,0,0,0,0
4501,0,0,0,0,0,0,0
4502,0,0,0,0,0,0,0
4503,0,0,0,0,0,0,0
4504,0,0,0,0,0,0,0
4505,0,0,0,0,0,0,0
4506,0,5.91393716065425e-05,0.00161113444468896,0,0,0,0
4507,0,0.000906982908183975,0.00242432148563298,0.000362655557934646,0,0,0
4508,0,0.000291395812824964,0.00175926371826422,0.000446733353437268,0,0.00253875363171638,0.00147205267989844
4509,0,0,0.000990576417941564,0,0,0.00275596704792027,0.00245292272358903
4510,0,0,0,0,0,0.00117973318377404,0.000784995080697494
4511,0,0,0,0,0,0,0
4512,0,0,0,0,0,0,0
4513,0,0,0,0,0,0,0
4514,0,0,0,0,0,0,0
4515,0,0,0,0,0,0,0
4516,0,0,0,0,0,0,0
4517,0,0,0,0,0,0,0
4518,0,0,0,0,0,0,0
4519,0,0,0,0,0,0,0
4520,0,0,0,0,0,0,0
4521,0,0,0,0,0,0,0
4522,0,0,0,0,0,0,0
4523,0,0,0,0,0,0,0
4524,0,0,0,0,0,0,0
4525,0,0,0,0,0,0,0
4526,0,0,0,0,0,0,0
4527,0,0,0,0,0,0,0
4528,0,0,0.000761981859955049,0,0,0,0
4529,0,0,0.002390184698307,0,0,0,0
4530,0,0,0.00449508338824683,0,0,0,0
4531,0,0.000831176986397407,0.0048260883082113,0.000449535946620689,0,0.000424657975065279,0
4532,0,6.82790926730082e-05,0.00391110049077728,0.000547626708040416,0,0.0032421113603766,0.00231012838033834
4533,0,0,0.0025986629351907,0,0,0.00340243554852709,0.00307643310197161
4534,0,0,0.000946076677320189,0,0,0.00182792560038248,0.00115282134708146
4535,0,0,0,0,0,0.000297088190945533,0
4536,0,0,0,0,0,0,0
4537,0,0,0,0,0,0,0
4538,0,0,0,0,0,0,0
4539,0,0,0,0,0,0,0
4540,0,0,0,0,0,0,0
4541,0,0,0,0,0,0,0
4542,0,0,0,0,0,0,0
4543,0,0,0,0,0,0,0
4544,0,0,0,0,0,0,0
4545,0,0,0,0,0,0,0
4546,0,0,0,0,0,0,0
4547,0,0,0,0,0,0,0
4548,0,0,0,0,0,0,0
4549,0,0,0,0,0,0,0
4550,0,0,0.000113992486249275,0,0,0,0
4551,0,0,0.000983261392085995,0,0,0,0
4552,0,0,0.00152823081832585,0,0,0,0
4553,0,0,0.00288333935806991,0,0,0,0
4554,0,0.00173654700262848,0.00462126758425538,0,0,0,0
4555,0.000202521445574505,0.00249890726570191,0.00477732146917418,0,0,0.00123202530248979,0
4556,0,0.00147848429016356,0.00393487432480787,0,0,0.00383686238093487,0.00208733930029277
4557,0,0.000325804174486953,0.00277544272670027,0,0,0.00368056066345482,0.00293064830127065
4558,0,0,0.000994233930869348,0,0,0.00203766871391269,0.00104366965014638
4559,0,0,0,0,0,0.000355126696333346,0
4560,0,0,0,0,0,0,0
4561,0,0,0,0,0,0,0
4562,0,0,0,0,0,0,0
4563,0,0,0,0,0,0,0
4564,0,0,0,0,0,0,0
4565,0,0,0,0,0,0,0
4566,0,0,0,0,0,0,0
4567,0,0,0,0,0,0.00086942830348277,0
4568,0,0,0,0,0,0,0
4569,0,0,0,0,0,0,0
4570,0,0,0,0,0,0,0
4571,0,0,0,0,0,0,0
4572,0,0,0,0,0,0,0
4573,0,0,0,0,0,0,0
4574,0,0,0,0,0,0,0
4575,0,0,0,0,0,0,0
4576,0,1.18278743213085e-05,0,0,0,0,0
4577,0,0.00136611948411113,0.000620558026747392,0,0,0.000466606597771321,0
4578,0.000136085839089746,0.00360266299214038,0.00313875567752684,0,0,0.00159979404950167,0
4579,0.000814907721478364,0.00391825218425893,0.00363556785021753,0.00135477354486559,0.00145149846037688,0.00371388970615277,0
4580,0.000451654969892348,0.00296288251748778,0.00294795541979409,0.00133851850440175,0.00164366707753606,0.00606013938435512,0.0036827483500151
4581,0,0.00197633027296046,0.00186167408024218,0.00042263105205985,0.00102850008414484,0.00584235132948402,0.00423000206341564
