MDH,2019,2020,2021,2022,2023,2024,2025
01-28 14,0.618586545638426,0.349199915997589,0.376665695037473,0.433591228927746,0.420109218190532,0.416074394981103,0.563882899785312
01-28 15,0.526554593392833,0.273687677850871,0.341024796160533,0.390704593563121,0.400740737570448,0.348973873748456,0.488003604629248
01-28 16,0.348826173704876,0.0817802002045724,0.364873443527413,0.293369380792699,0.265601369163099,0.114151386850367,0.256650970008809
01-28 17,0.411416773728152,0.082267640741005,0.244850606809453,0.319043046916157,0.162477180845426,0,0.206288775003054
01-28 18,0.399994683877125,0.0444560766438091,0.0236065150490175,0.299430601514423,0.161371574874541,0,0.198285397551757
01-28 19,0.34705152100995,0.0757477172186401,0.00059284772031645,0.259345579385663,0.114872519849956,0,0.189480188883619
01-28 20,0.330816841801051,0.124542080067746,0.0163998918838545,0.250599621538853,0.0553280654530122,0,0.164051863768553
01-28 21,0.292236577708109,0.144842602800268,0.138826701122366,0.198945074831103,0.0254053784394686,0,0.155432395406805
01-28 22,0.416107521860373,0.0349876431491211,0.198529001538292,0.222092968148478,0.0152860327391787,0,0.207610436931683
01-28 23,0.462352572433922,0.0751657340106727,0.294262288511879,0.292746933849623,0.079088573141846,0.102581053737127,0.151437739601116
01-29 00,0.419221181334632,0.30910045663842,0.30970414400429,0.381446539034323,0.368256517363815,0.339851110505801,0.387684638416878
01-29 01,0.481260786661353,0.367954645798049,0.32817475875989,0.515574729324299,0.424336543734418,0.431629869739526,0.453811456464158
01-29 02,0.635761711082554,0.36457316923329,0.375678433961041,0.411469507863019,0.407100941404036,0.378188511846626,0.481225892419853
01-29 03,0.599422177136478,0.374064108931341,0.356639774581738,0.426075729966886,0.392838799405999,0.375502169403716,0.471629314670996
01-29 04,0.58228514881113,0.381461805542516,0.644143075397139,0.434692624566543,0.404987098507855,0.395582080076049,0.437303558831525
01-29 05,0.542623007998078,0.398083701279071,0.362491972191955,0.458573276663058,0.399551244683253,0.390703403670442,0.445805864088196
01-29 06,0.539599995806397,0.27801892242909,0.341255054451479,0.40399891494538,0.417113123378479,0.373980813162828,0.437563303260756
01-29 07,0.462035852377383,0.205483423078295,0.31960223884738,0.384430190815334,0.384549485375778,0.360184158514085,0.395897272834523
01-29 08,0.422216803655718,0.297636966620874,0.337598024291518,0.342594555968338,0.392195762673788,0.370941887403108,0.421705603352177
01-29 09,0.389632413354778,0.286885624929513,0.306881300342793,0.334939018526776,0.385099703748335,0.373762251929083,0.428466224611544
01-29 10,0.36775524203003,0.272067935824855,0.31258132758108,0.338548280908823,0.397585966899075,0.366212348993559,0.428922545167553
01-29 11,0.407704054620883,0.281164168243937,0.315681757977481,0.334354342451782,0.39114666813362,0.382524053054797,0.427217646039294
01-29 12,0.360980157123764,0.361595764588534,0.319103580272828,0.336038493706842,0.38246682436418,0.405761966020696,0.424336973308208
01-29 13,0.33435813683411,0.355684860698074,0.332559596169919,0.337959868129856,0.388600214397958,0.418644123421073,0.451787419944477
01-29 14,0.363728515399849,0.417240315931704,0.358396618901529,0.358450172182162,0.413271936620692,0.445441988772616,0.508686909859338
01-29 15,0.450106606984988,0.544435663019649,0.347038769611511,0.329193094277894,0.37766433494007,0.418266829613301,0.480588245975972
01-29 16,0.428388395601537,0.364759864900253,0.290054577762725,0.319416520084976,0.269204268546979,0.182794226811845,0.28545099421045
01-29 17,0.399480123045774,0.294644245588073,0.256407178962963,0.332870822524473,0.071919020128754,0.12029769363151,0.139451901277325
01-29 18,0.350352282379813,0.212820929471449,0.147838881261519,0.326084780365609,0.139536489933319,0.148803587456816,0.125228263862802
01-29 19,0.289446116666127,0.215009404343863,0.282524919886399,0.311603296158246,0.146280371987945,0.129031586073606,0.0682260571503033
01-29 20,0.311021524400769,0.187513032345114,0.304808870545995,0.314832147540836,0.0935170989571572,0.137589709564329,0
01-29 21,0.409415608719511,0.172255924470916,0.242598773625337,0.313105348199263,0.0894192589503371,0.140759002329792,0
01-29 22,0.362103103860433,0.20305162956766,0.24910059996148,0.323125286593893,0.223318947779524,0.0919773336993194,0
01-29 23,0.497372803374536,0.370292033991599,0.259018550296104,0.325965042319817,0.384433332430888,0.137408899394023,0.0140621105389769
01-30 00,0.435203734359956,0.318948447081524,0.315152522440685,0.346495359991492,0.508845751902048,0.394453087093076,0.351204730643895
01-30 01,0.539991218589219,0.368857740737953,0.3977057082303,0.378384361417071,0.51492683453685,0.48331459127657,0.448541903995472
01-30 02,0.604380066832558,0.37502102099358,0.405859195360322,0.412713000543625,0.492292028566425,0.459424951695264,0.41801683074804
01-30 03,0.493672029146838,0.449150547638881,0.377852444164321,0.416528363043841,0.533237170223453,0.460306785561972,0.423190623514309
01-30 04,0.509810417852866,0.468584371033029,0.367683460482796,0.4555908610422,0.567904652527845,0.467387677029136,0.421149366478432
01-30 05,0.428244218599427,0.451314626022921,0.338207045929101,0.425396027903077,0.522695555533795,0.447563869571175,0.399147227210581
01-30 06,0.418381078074995,0.317606121486371,0.31335142306566,0.433510804446065,0.49035116271434,0.402415975046914,0.391733763782886
01-30 07,0.372358238655638,0.32352020694919,0.285984770606202,0.370416309553431,0.533942733856214,0.395019980293103,0.407913307414228
01-30 08,0.351895270510022,0.36794441812174,0.335985802371183,0.369977776758139,0.556936017647222,0.348856979556113,0.40164735039246
01-30 09,0.361154215079164,0.330072186724175,0.339607845360667,0.348432232348813,0.525145513656493,0.316093021512337,0.391101707381735
01-30 10,0.351570020267267,0.264146266152167,0.363231367979236,0.332751835453225,0.561066028522647,0.30370123437059,0.372228411972823
01-30 11,0.364248356889145,0.278257516606847,0.350579947452152,0.347975821514415,0.598374689520421,0.332022143701091,0.373788583229989
01-30 12,0.357103951591826,0.311339188921941,0.342903892943902,0.355066680606298,0.592126713282766,0.369646701786002,0.368671862429332
01-30 13,0.366772753400336,0.307925116392132,0.376365411293281,0.344024677971933,0.625310141795275,0.391024037482983,0.412680785987079
01-30 14,0.412322881547439,0.360238345777923,0.525053818726445,0.382900788933863,0.650437799247015,0.422029993331096,0.473802221532691
01-30 15,0.534275176874947,0.336713955460807,0.320961399448606,0.333948301417942,0.66375,0.380882370541784,0.433044919740007
01-30 16,0.487051273674893,0.253718651522839,0.152374044242326,0.206344184894942,0.649991247471233,0.140079455990128,0.210598753806509
01-30 17,0.409528867830961,0.256485115815322,0.0801907722436598,0.158970215585945,0.560939951751819,0.0771440222486762,0.0545036887997773
01-30 18,0.332495421265644,0.22510152036671,0.0302810615344089,0.0993860421793947,0.484340060045253,0.0932502826493625,0.0226862592686875
01-30 19,0.250540168070596,0.235623823335872,0,0.123743671325254,0.401744763666862,0.136879778839896,0.120409102882261
01-30 20,0.232439545687755,0.262790969618563,0,0.117930589361043,0.385549837617452,0.139193749170839,0.108711244439128
01-30 21,0.230385183830095,0.191475752119779,0,0.0620260640311525,0.446409171762602,0.148359501185534,0.064586048200578
01-30 22,0.251725813976374,0.227810175703562,0,0.0841245921785324,0.510007087632429,0.21226627168173,0.00144045753147644
01-30 23,0.307833050985909,0.386924653648798,0.0691150740893415,0.11256041280196,0.480581383782713,0.207423606096572,0.0102151219903566
01-31 00,0.443978060892279,0.365268016619207,0.242341197622974,0.313610354354051,0.560374307267641,0.387177167594288,0.344679557209599
01-31 01,0.468033581369551,0.396425960242449,0.402874585533035,0.389547337571474,0.657234607240453,0.470218300577942,0.465605690262824
01-31 02,0.525333181234136,0.387097653381581,0.495138058631342,0.40916977547134,0.660974475813698,0.458740831859022,0.459502722325983
01-31 03,0.505673600464048,0.442062833446537,0.490543340511584,0.401690989578329,0.658529367451141,0.434999016225293,0.479248665212014
01-31 04,0.440525207427,0.430257919667946,0.461583029319717,0.445334486791635,0.656230407816943,0.392267881834848,0.555579150200722
01-31 05,0.400045009820609,0.347518062764053,0.441780874642174,0.39021597138906,0.631532142758395,0.394452465624869,0.541496896129783
01-31 06,0.423603978874274,0.253479008450864,0.367005692009239,0.350661100565715,0.533523781871679,0.352547734575821,0.543307345047693
01-31 07,0.414292076662712,0.232279217397548,0.352488239443679,0.33367539484673,0.487672684709428,0.357408003664781,0.495926686928343
01-31 08,0.348643832016037,0.225048400788248,0.34134550620262,0.345951599916567,0.559235465237008,0.409331661864821,0.509854279468609
01-31 09,0.340606809226801,0.202325111882618,0.330082099859567,0.346953224325006,0.58253317584248,0.409659603135347,0.433283571045732
01-31 10,0.334338971393738,0.208311336453422,0.341486319668211,0.344230747808871,0.56261029487983,0.399757210242103,0.41918859718876
01-31 11,0.327066055905011,0.219431242280254,0.342160081965113,0.33368177813034,0.558524460052635,0.381900763684502,0.40642523716162
01-31 12,0.333274377017222,0.267866501921474,0.339663432764198,0.327073365675742,0.56452507522779,0.405028527473455,0.444063611775774
01-31 13,0.323065404651683,0.252333761091174,0.393706542835296,0.338557789215529,0.596019050302664,0.432023680577448,0.548105242598833
01-31 14,0.361352795250548,0.375989820417315,0.402192985899582,0.372989093829527,0.615348511214,0.447998496482536,0.652103167692835
01-31 15,0.545100180960963,0.270541077640454,0.275838302254305,0.348470992325196,0.56421648957066,0.457821621132711,0.571463709896037
01-31 16,0.489639275743869,0.188733599943088,0.0974588415086418,0.325539300316731,0.369923449968818,0.398188172947415,0.342981967351938
01-31 17,0.417648037847198,0.178977767475237,0.135021176587202,0.392985153676737,0.344535677180316,0.396500681249567,0.265307644525042
01-31 18,0.386475610172686,0.154028625866313,0.0125770255050024,0.374143032832656,0.331955269251574,0.330727758178495,0.320439377142226
01-31 19,0.269066537976771,0.109132032830357,0,0.387845877564461,0.204604243508598,0.1590516250553,0.31187357215073
01-31 20,0.311843370997951,0.0133360155834908,0.0289480877316879,0.495635312760983,0.159367645344226,0.237643412849821,0.260647563529675
01-31 21,0.32778112528565,0.0234405563234729,0.177089990128314,0.514430848958449,0.0659239218286289,0.343605251426078,0.208603107343903
01-31 22,0.28016651500695,0.143227205914193,0.337048775951386,0.591226883461808,0.0522619295130206,0.428704771906992,0.252451198949322
01-31 23,0.244270608935849,0.194350089320511,0.459354789003949,0.50252042905323,0.187188821071304,0.505677534933377,0.350705097554855
02-01 00,0.437179477937192,0.272348318203719,0.405821175429661,0.440667561554045,0.44915112562543,0.492813078619824,0.504539956801783
02-01 01,0.422578977754612,0.32255758492322,0.386927564986352,0.411370990867591,0.570575584248316,0.488226279969588,0.480326921974705
02-01 02,0.493971243403539,0.347999074833336,0.395839710689022,0.439383146780417,0.600041204480358,0.453292546710607,0.418710549354712
02-01 03,0.46460653079134,0.32075345683094,0.400433056280298,0.362455912785126,0.588161999209042,0.438189371674172,0.438287083030836
02-01 04,0.456064209043042,0.358001867173286,0.388853192609362,0.441270351861752,0.593315661745833,0.426418050138,0.454240363405131
02-01 05,0.404066879873725,0.353104753988836,0.352729406622211,0.364924450893492,0.539353195281113,0.44684642337591,0.457393763935117
02-01 06,0.408604441273824,0.447335165380415,0.335418102710038,0.34980315454473,0.531681021427346,0.353539344918061,0.460556342020826
02-01 07,0.395415323962824,0.306603058651855,0.326248856563413,0.362438767551823,0.468664311424241,0.361320184032468,0.452036318180739
02-01 08,0.399621980112408,0.305539684499974,0.330015682334969,0.367265448065323,0.398323359921279,0.370188178457915,0.393902899053281
02-01 09,0.395012880101351,0.297143753284469,0.321740450065199,0.350845960552864,0.455937079451312,0.369116049269458,0.351972747804389
02-01 10,0.387702371655245,0.348524599409785,0.333543780174528,0.348822421242113,0.426336724356589,0.364759480637482,0.337099231749202
02-01 11,0.421257088735975,0.342623957310412,0.310145410744018,0.349571367986056,0.424613338971014,0.355084985544978,0.313840974227941
02-01 12,0.397491773072471,0.330531244161583,0.332222545389763,0.326883375359846,0.428589390195684,0.355466897877271,0.313335675042874
02-01 13,0.428844120185908,0.306255693176035,0.308230170688141,0.341729776154947,0.477824142641287,0.424712730555879,0.302142504790917
02-01 14,0.453018140886959,0.355452247554882,0.358226069680258,0.383740095152083,0.506865384391157,0.443809380639706,0.326912737151022
02-01 15,0.464216150105431,0.282198927709923,0.354405116939764,0.45454360226033,0.45778430481117,0.429653349822752,0.371884768318963
02-01 16,0.289856386639763,0.163429942441832,0.541148160465173,0.281748013316114,0.28927975038743,0.540182836601727,0.191299245614588
02-01 17,0.275402489484567,0.140942743416566,0.387112224825823,0.274808076105969,0.263264050284803,0.5222399018968,0.00363424055643315
02-01 18,0.322878256214019,0.162052048772586,0.303518890567497,0.259686541572099,0.159460630802471,0.4102909576095,0
02-01 19,0.39410822083044,0.14929617797061,0.277098774766013,0.213926382954085,0.0784167959835122,0.376764655410315,0
02-01 20,0.386105676062868,0.0756031082929226,0.24538096367876,0.176736704884103,0.0418230970539495,0.344423758888769,0
02-01 21,0.424304183380808,0.000617800052091338,0.250295388416215,0.263001678903305,0.035619649192357,0.369213798917774,0
02-01 22,0.358789480188347,0.0720610614484522,0.255347885526734,0.233434233889007,0.000905508408319058,0.411253539065555,0.00807896763039272
02-01 23,0.514589609567356,0.107546323557157,0.251345535213943,0.240364154271565,0.10772993348884,0.448285550592205,0.135675158160928
02-02 00,0.537450401763409,0.266700495051783,0.320621018713595,0.422351190912222,0.33825792584039,0.455673499271971,0.400397736714663
02-02 01,0.444078959660593,0.313865873949545,0.378076064561365,0.462839661946011,0.447058919707929,0.483590097725779,0.439485106846092
02-02 02,0.428405230566141,0.394743801441347,0.390751789928713,0.459646840803258,0.504257245248244,0.475804313020693,0.43984002508163
02-02 03,0.414946519267826,0.344200671009606,0.36726189216513,0.467760982957748,0.475887225126661,0.492283830572527,0.419712430356777
02-02 04,0.412486502977548,0.371641754935102,0.358058699895467,0.515737462166844,0.441704892330583,0.515006254298531,0.433704927169287
02-02 05,0.407764933572416,0.614690047850864,0.35942891272018,0.531961968840116,0.43711927841929,0.516846763683692,0.468319829386045
02-02 06,0.46195637148911,0.490558888004083,0.324848568663215,0.393137311274842,0.395590920135596,0.454702922898389,0.425306170561282
02-02 07,0.377329404666279,0.366948337713393,0.297346644195175,0.518958010851047,0.370049886701578,0.406738816579004,0.411343593030023
02-02 08,0.377943405471852,0.343748734185079,0.333575342723852,0.460993063360724,0.317464050973289,0.424460520595644,0.399581240443341
02-02 09,0.38322727942811,0.374031952882188,0.319815902116914,0.359409898020961,0.319006717722645,0.419230469578946,0.419062607637478
02-02 10,0.363888857164535,0.336363620780579,0.323793132985414,0.342540454528444,0.318696904298393,0.387215455234132,0.400239601735523
02-02 11,0.36110532263668,0.308556947463677,0.31867802415303,0.345814121052514,0.318970366584084,0.369318398208061,0.434465659932961
02-02 12,0.408603996869272,0.326842780333771,0.34544544273111,0.362129560400662,0.318351292962122,0.39421287431116,0.412476603001223
02-02 13,0.394782136215946,0.292926443245291,0.344564053061952,0.398214941973974,0.363458912184227,0.419826413785269,0.385269960087313
02-02 14,0.324047838107294,0.447241157242215,0.394415346115269,0.426874866908082,0.400505804190344,0.528611677338418,0.402877045789854
02-02 15,0.341285072105242,0.305672631650274,0.362149861784639,0.382209240455893,0.404328282538025,0.520207197499143,0.354111862159995
02-02 16,0.596846119800922,0.107859672802431,0.274813502828972,0.242047689070623,0.19077587666165,0.287916464423287,0.0677988279747191
02-02 17,0.442782723892964,0.185827760012627,0.225545599962131,0.205686028475647,0.0707186910047965,0.12117217802529,0
02-02 18,0.328967204394466,0.028690561113908,0.208588521565504,0.231131276466196,0.0103467336395984,0.0476917372690714,0
02-02 19,0.347017181233469,0,0.129058345107148,0.202224096608969,0.00253094364899486,0.045661813981582,0
02-02 20,0.426737465607916,0,0.196119993473034,0.122546367763279,0.00453819168142769,0.0203618542584151,0
02-02 21,0.334682683860379,0.00360811316843265,0.0273462798970386,0.119449119895249,0.00450101616971692,0,0
02-02 22,0.321122215189621,0.00248894617887945,0.169788776887098,0.137777787087021,0.0771755007650861,0.0109755318472866,0
02-02 23,0.439922588860359,0.111626094688892,0.221856435946415,0.202543855068604,0.157982826640364,0.0817860569514609,0
02-03 00,0.329612806367411,0.188474923278018,0.30030491298387,0.439332463114892,0.304586076298095,0.417583458341176,0.250182820916541
02-03 01,0.394557684858698,0.559242615351023,0.369401618261827,0.430972017087798,0.330131318495465,0.522398680472082,0.444141640433419
02-03 02,0.388968920670924,0.360478215915376,0.37554255675855,0.414935391691373,0.318544021345815,0.494250986580888,0.450548890112348
02-03 03,0.454800668673953,0.349626672030725,0.364772889215108,0.47616338349773,0.284409628743616,0.486459871123507,0.424975767431729
02-03 04,0.562575949268099,0.66375,0.358037145727187,0.496620059258904,0.283483101110209,0.460628189574627,0.444893838845468
02-03 05,0.452554162290703,0.511013445443987,0.333499082770578,0.452982259045957,0.282181267213819,0.44523080331333,0.43160720885592
02-03 06,0.410968000553734,0.365686826252378,0.347834585032919,0.414417228168889,0.295714439236253,0.346958400039593,0.426903876122709
02-03 07,0.365957993572158,0.331907447738398,0.327582518780727,0.402822843699466,0.265082937159661,0.29022827933282,0.401482111320861
02-03 08,0.346047762235063,0.339753396405882,0.338424120465424,0.297001939673624,0.649399504616188,0.260296088639818,0.413407340377234
02-03 09,0.334521943547067,0.317984741195321,0.342389430604707,0.317419996699658,0.559493628447371,0.222159609625852,0.407736902506363
02-03 10,0.364732856702646,0.312884836381658,0.34445125427134,0.359048855603465,0.523681941313978,0.270964691968899,0.419469107660719
02-03 11,0.336855063572943,0.321952752419808,0.318908550817806,0.329704131082439,0.553301459784692,0.278029641839585,0.411056148310334
02-03 12,0.338883097031266,0.330270206331399,0.31399353939953,0.337108151014189,0.584726076197167,0.350177445239853,0.415857411874179
02-03 13,0.333317667381463,0.319225666108786,0.332449976961134,0.3542257979057,0.58466128980536,0.34621249054205,0.440919818279128
02-03 14,0.317785307542099,0.34400683980671,0.375558824579094,0.420946916337525,0.649586032091501,0.379984085491142,0.614803825976745
02-03 15,0.353964895116624,0.379380871434712,0.400143508040757,0.37403216038788,0.638364289433764,0.245434098809331,0.495299686289101
02-03 16,0.252844493206773,0.351429827571688,0.225075923918776,0.236308426712648,0.503986408073484,0.00276771435450693,0.318785320953247
02-03 17,0.228861849977971,0.258995088769255,0.0661189506211287,0.226150529021721,0.39465448712085,0,0.319346714946559
02-03 18,0.11391812471132,0.282525186817854,0.0963058295264836,0.195974181345096,0.305518107020732,0,0.202431717056677
02-03 19,0.294865018974713,0.169408257524023,0.109110088954802,0.182133010119183,0.206711222748319,0,0.168067505615022
02-03 20,0.261046794364956,0.195317771544508,0.000139929401275901,0.169646332653007,0.195599341757821,0,0.0907170134842275
02-03 21,0.172621618028574,0.20411063013033,0.0117545625934285,0.139486854476741,0.188433101094369,0,0.0767914455190736
02-03 22,0.221388642692373,0.369506262062228,0.131684148566703,0.139204545213211,0.22965999605341,0,0.00134523454831208
02-03 23,0.203239035131505,0.214982506030539,0.218939993016734,0.143935359761412,0.327893881956804,0.11998940433382,0.027551145386326
02-04 00,0.278533954320924,0.258040084733557,0.293678910606017,0.285377259693462,0.431993952039218,0.463579308361438,0.347736679458785
02-04 01,0.305577662882373,0.353888372449388,0.338169801217889,0.353498894869092,0.475989536451925,0.487353038001039,0.469216040268286
02-04 02,0.320981167380798,0.451589144006321,0.367756173665996,0.366440390175089,0.465314482008164,0.473030666729477,0.536609904366137
02-04 03,0.424911452114639,0.560471444904206,0.363334048500508,0.357200988741957,0.480420077121752,0.452043892592586,0.654922378103205
02-04 04,0.429678098415602,0.572849040440273,0.357634150930829,0.358270542754025,0.502986616448494,0.433337438999496,0.66375
02-04 05,0.470465270650891,0.483656194175526,0.375190447429103,0.364110821674133,0.449034951741734,0.433649209079864,0.66375
02-04 06,0.416400667775466,0.401515228030754,0.309943281823414,0.338764458217306,0.406871320090188,0.426552648138681,0.608611338880894
02-04 07,0.385559103636143,0.345422842005866,0.100169655392209,0.325357098716242,0.393654924828221,0.362899532874699,0.521267707688588
02-04 08,0.390077993492292,0.352640490382542,0.311668577568035,0.381598592878841,0.506685715617125,0.396910762899597,0.506663732800919
02-04 09,0.33368303892911,0.340546704122996,0.33405233991384,0.359690055315153,0.539491747066104,0.393811522617949,0.441622920231105
02-04 10,0.352558540085163,0.338474220883149,0.340654126390861,0.356068959129258,0.527717055864561,0.392075898992296,0.416631718316225
02-04 11,0.337825621320363,0.388612003055138,0.327666894135695,0.354168438311279,0.515860968869139,0.400145420374968,0.39972744954266
02-04 12,0.360605755407893,0.399427183740297,0.339333597550465,0.374587797799562,0.556354474533137,0.389635532928205,0.430466495409744
02-04 13,0.33279991943567,0.442462583473837,0.363348609814063,0.402881076591322,0.508397805977642,0.418711292632017,0.518965733893892
02-04 14,0.32779467576601,0.530600432693086,0.40288146971414,0.471350328666973,0.543790371701386,0.405858874740979,0.63551292806621
02-04 15,0.426921776062444,0.404766772121107,0.380890443289427,0.368519594478897,0.405594998956174,0.415681931259534,0.565110286261211
02-04 16,0.406730538772707,0.492812131905009,0.217227933658193,0.199359231057273,0.232286153775419,0.343111671851455,0.108653004190137
02-04 17,0.3268999724464,0.177565158728567,0.185228696714962,0.181489027540912,0.0495974807762087,0.255605314597142,0
02-04 18,0.308222034427358,0.269999584916517,0.153713788465226,0.111555832051177,0,0.181486816156068,0
02-04 19,0.524802765892238,0.183490526610226,0.0738658949795745,0.0154689362041097,0.000104241163517792,0.150523631061739,0
02-04 20,0.333977199396217,0.185628937474941,0.0323662921706118,0.0222830940984834,0,0.0888473014383063,0
02-04 21,0.420046853764927,0.0819875236687905,0,0.0127604676981206,0,0.252962157296536,0
02-04 22,0.338003855174553,0.0670778667468426,0,0.00378367268407389,0.0108207357231973,0.35165465587021,0
02-04 23,0.293950250112145,0.147891384382931,0.0989028967427913,0.0406615157004338,0.0798130335316602,0.445110654085922,0
02-05 00,0.473546764748164,0.408593369569144,0.374345121152785,0.273713887810407,0.437320582255956,0.48569020990978,0.287334951821588
02-05 01,0.526432546425153,0.537845902694923,0.414921885935734,0.376148466680758,0.541697938195573,0.547340255592912,0.434016573528118
02-05 02,0.573945317585187,0.60182922166943,0.386625284264174,0.355154260941505,0.487508244856673,0.546129187014708,0.401038997417361
02-05 03,0.563828386663525,0.643632266676094,0.399261778488203,0.354366396624515,0.502078194603918,0.54225185974842,0.377128961519962
02-05 04,0.541166898443022,0.636002139583305,0.395149079209066,0.369932130458208,0.521978916334879,0.541655521407099,0.382563550486666
02-05 05,0.494219152946438,0.456186837769793,0.410955765725477,0.372975543852893,0.524313147109845,0.506246790403692,0.392919816410847
02-05 06,0.614502226916539,0.490942220168569,0.367074291338501,0.352012179243928,0.517081429221157,0.486517107475459,0.367252497206546
02-05 07,0.558518458915187,0.377746420396729,0.372167012860336,0.348586765477925,0.449331535343444,0.443659590142912,0.365532473782448
02-05 08,0.471368066013947,0.411701399270875,0.376343616404261,0.369899962277624,0.491743436199878,0.456227088062308,0.357908645262187
02-05 09,0.429614462536116,0.365820186667242,0.347069217057092,0.369894438977946,0.449833906194857,0.459056780702933,0.349752213929948
02-05 10,0.428015000181448,0.36945301429445,0.34857614983736,0.358961816454607,0.419954039605732,0.435555438124799,0.348249033067684
02-05 11,0.410276856275432,0.449939033284373,0.335599520705875,0.362432849813938,0.442962090857578,0.435458220143267,0.3467086639678
02-05 12,0.4225479818544,0.453781716992395,0.365639894216667,0.364627643594741,0.429680485055894,0.478811872583897,0.352042363414
02-05 13,0.479595788706449,0.549255295712247,0.397218111304995,0.362834790550492,0.450259522176327,0.527209193563302,0.366646105496545
02-05 14,0.592529649158469,0.653659752708153,0.463337374719054,0.362018527105918,0.449218158964724,0.504534559828039,0.448530548393574
02-05 15,0.561443605764051,0.639738017251245,0.399521185595407,0.270670654860448,0.250150037776552,0.494674685205121,0.338910430597506
02-05 16,0.264539433500998,0.38214774077332,0.168211145159069,0.132866102141568,0.0426975046350835,0.540152292764036,0.101257999308852
02-05 17,0.236947170272243,0.326821137715128,0.0973171059693292,0.0305987604746006,0,0.527626802826248,0.0129268732465109
02-05 18,0.138820710337202,0.231590926603107,0.137768868456959,0.000622985571988108,0,0.496615553463805,0
02-05 19,0.192299933501909,0.0713923413186603,0.146939616145855,0,0,0.504688729206323,0
02-05 20,0.184856229789435,0.0289252704273448,0.162256157028724,0,0,0.559909409126042,0
02-05 21,0.217784237829735,0.0353285738306536,0.141295767388832,0,0,0.649268674798032,0
02-05 22,0.261214170510577,0.18981885914017,0.105088679351769,0,0,0.66375,0
02-05 23,0.403733806494128,0.157401437615865,0.0406722741677399,0.0253727723077381,0.0101307996948052,0.659938725716842,0
02-06 00,0.452846827458891,0.331827739466463,0.287354164034093,0.227358123699641,0.391100894956333,0.657014806780122,0.326036234309727
02-06 01,0.507964421349614,0.384670809533901,0.409331468465194,0.345046179520257,0.505687374430245,0.663738841763922,0.565878456971123
02-06 02,0.64371427972066,0.540491084577677,0.377284029243934,0.361888676274007,0.496541997584289,0.662749239402008,0.547533696047538
02-06 03,0.549099674627335,0.631626902701922,0.376204957604318,0.364793699938157,0.490907226753752,0.66375,0.510308392645607
02-06 04,0.66375,0.438141151872346,0.392165682853034,0.359080608148458,0.416494234478062,0.612193184693039,0.501334195106031
02-06 05,0.587859310037471,0.473855642023393,0.516970079168897,0.366574371630223,0.356505893639124,0.594795830454511,0.480074983045606
02-06 06,0.585496416208622,0.545671391588542,0.447132839509766,0.385533809343673,0.255331163791175,0.528219932879817,0.434380504340688
02-06 07,0.447858505170276,0.352392916554125,0.500178935142131,0.363247777886399,0.233701855524572,0.472926397377538,0.414291462768566
02-06 08,0.279863060316489,0.343480682713743,0.349390860695146,0.357145647687884,0.308246230670584,0.481619864211359,0.377696095897706
02-06 09,0.307285867281464,0.29767398382444,0.365202109708325,0.354542393043781,0.288285081617234,0.495051488318116,0.381607082971482
02-06 10,0.342998504582787,0.275270344875194,0.364149350319337,0.36368680811318,0.208507467206474,0.493567167826417,0.383088651218809
02-06 11,0.388610977640627,0.272738117255872,0.357360649468644,0.354011096754176,0.241164490538465,0.480701823562977,0.380505793639318
02-06 12,0.343895997725655,0.303949063551279,0.362258546370307,0.355964627037274,0.293838354011025,0.52804514255602,0.396348934922104
02-06 13,0.381897783580169,0.372449628766896,0.45878404657796,0.359324360579161,0.364329985510704,0.574155847190458,0.378560759745753
02-06 14,0.631432821451967,0.45995076420231,0.511973662241509,0.346906459452165,0.469763023341933,0.589604976906834,0.411297106210804
02-06 15,0.507792770928682,0.454744692811407,0.327921364538293,0.312824183337123,0.418378148998673,0.636166464269339,0.274797596106807
02-06 16,0.144164226434891,0.229168842287007,0.127249606518694,0.118225878506321,0.167625949508656,0.66375,0.0144315568614446
02-06 17,0,0.222288677428817,0.0219726098660917,0.0229669646557275,0.000722591123504471,0.642227049957779,0
02-06 18,0,0.24358070169113,0,0.00153330184488984,0.0267287158954782,0.505837331539112,0
02-06 19,0.00470972927501713,0.219420652260105,0,0,0.0421565327338791,0.410231140374655,0
02-06 20,0.0470493286195193,0.212846601315509,0,0,0.00358225073689129,0.466763070920116,0
02-06 21,0.000891222752659975,0.206586965255343,0,0,0,0.503297801819152,0.0131891504659553
02-06 22,0.00858759549134146,0.206129196806153,0,0,0,0.553819052033935,0.053738750877752
02-06 23,0.066855218269508,0.19171816636355,0.0150236455138766,0.0031271530975915,0.0271504167847183,0.565563392014584,0.133722447982101
02-07 00,0.265553794722658,0.271333924574959,0.236446188157647,0.29655642478477,0.397860906550255,0.519640029669882,0.421656712432432
02-07 01,0.468730052468759,0.329651015476258,0.411346804351866,0.376064792271907,0.556858920236799,0.518324600228428,0.442084962885486
02-07 02,0.660308606284,0.388681342598165,0.391572869183367,0.364765581891559,0.549194438024088,0.542552882958792,0.424785226232728
02-07 03,0.66375,0.392966131138235,0.385826451359849,0.359847995719839,0.55444142410144,0.534414682824455,0.435782533536403
02-07 04,0.651886111473161,0.389688633045597,0.365943153643537,0.379137633967565,0.612310087084893,0.501806349667236,0.409013639638111
